Date,Close_Price,Ticker,Volatility_30d
2024-11-07,75904.86,BTC-USD,3638.8
2024-11-08,76545.48,BTC-USD,3705.67
2024-11-09,76778.87,BTC-USD,3685.32
2024-11-10,80474.19,BTC-USD,4043.32
2024-11-11,88701.48,BTC-USD,5184.71
2024-11-12,87955.81,BTC-USD,5903.01
2024-11-13,90584.16,BTC-USD,6793.9
2024-11-14,87250.43,BTC-USD,7266.63
2024-11-15,91066.01,BTC-USD,7930.24
2024-11-16,90558.48,BTC-USD,8427.98
2024-11-17,89845.85,BTC-USD,8814.33
2024-11-18,90542.64,BTC-USD,9163.31
2024-11-19,92343.79,BTC-USD,9555.71
2024-11-20,94339.49,BTC-USD,9928.53
2024-11-21,98504.73,BTC-USD,10457.02
2024-11-22,98997.66,BTC-USD,10850.82
2024-11-23,97777.28,BTC-USD,11125.36
2024-11-24,98013.82,BTC-USD,11250.72
2024-11-25,93102.3,BTC-USD,11095.27
2024-11-26,91985.32,BTC-USD,10878.75
2024-11-27,95962.53,BTC-USD,10818.71
2024-11-28,95652.47,BTC-USD,10797.48
2024-11-29,97461.52,BTC-USD,10767.19
2024-11-30,96449.05,BTC-USD,10529.2
2024-12-01,97279.79,BTC-USD,10191.24
2024-12-02,95865.3,BTC-USD,9697.01
2024-12-03,96002.16,BTC-USD,9048.52
2024-12-04,98768.53,BTC-USD,8243.81
2024-12-05,96593.57,BTC-USD,7301.26
2024-12-06,99920.71,BTC-USD,6844.74
2024-12-07,99923.34,BTC-USD,6273.08
2024-12-08,101236.02,BTC-USD,5650.08
2024-12-09,97432.72,BTC-USD,4700.07
2024-12-10,96675.43,BTC-USD,3915.71
2024-12-11,101173.03,BTC-USD,3897.7
2024-12-12,100043.0,BTC-USD,3732.64
2024-12-13,101459.26,BTC-USD,3745.55
2024-12-14,101372.97,BTC-USD,3476.1
2024-12-15,104298.7,BTC-USD,3594.44
2024-12-16,106029.72,BTC-USD,3747.07
2024-12-17,106140.6,BTC-USD,3779.9
2024-12-18,100041.54,BTC-USD,3518.6
2024-12-19,97490.95,BTC-USD,3335.79
2024-12-20,97755.93,BTC-USD,3244.76
2024-12-21,97224.73,BTC-USD,3255.1
2024-12-22,95104.94,BTC-USD,3315.9
2024-12-23,94686.24,BTC-USD,3385.6
2024-12-24,98676.09,BTC-USD,3385.35
2024-12-25,99299.2,BTC-USD,3237.17
2024-12-26,95795.52,BTC-USD,3037.27
2024-12-27,94164.86,BTC-USD,3110.54
2024-12-28,95163.93,BTC-USD,3128.1
2024-12-29,93530.23,BTC-USD,3259.24
2024-12-30,92643.21,BTC-USD,3413.07
2024-12-31,93429.2,BTC-USD,3526.88
2025-01-01,94419.76,BTC-USD,3570.4
2025-01-02,96886.88,BTC-USD,3555.1
2025-01-03,98107.43,BTC-USD,3553.8
2025-01-04,98236.23,BTC-USD,3540.44
2025-01-05,98314.96,BTC-USD,3526.88
2025-01-06,102078.09,BTC-USD,3584.13
2025-01-07,96922.7,BTC-USD,3548.5
2025-01-08,95043.52,BTC-USD,3591.78
2025-01-09,92484.04,BTC-USD,3727.01
2025-01-10,94701.45,BTC-USD,3720.35
2025-01-11,94566.59,BTC-USD,3736.66
2025-01-12,94488.44,BTC-USD,3700.83
2025-01-13,94516.52,BTC-USD,3652.23
2025-01-14,96534.05,BTC-USD,3388.22
2025-01-15,100504.49,BTC-USD,2997.79
2025-01-16,99756.91,BTC-USD,2481.7
2025-01-17,104462.04,BTC-USD,2813.28
2025-01-18,104408.07,BTC-USD,3154.45
2025-01-19,101089.61,BTC-USD,3246.77
2025-01-20,102016.66,BTC-USD,3378.1
2025-01-21,106146.27,BTC-USD,3739.07
2025-01-22,103653.07,BTC-USD,3867.88
2025-01-23,103960.17,BTC-USD,4029.18
2025-01-24,104819.48,BTC-USD,4216.47
2025-01-25,104714.65,BTC-USD,4360.74
2025-01-26,102682.5,BTC-USD,4353.29
2025-01-27,102087.69,BTC-USD,4344.2
2025-01-28,101332.48,BTC-USD,4243.6
2025-01-29,103703.21,BTC-USD,4136.38
2025-01-30,104735.3,BTC-USD,4075.44
2025-01-31,102405.02,BTC-USD,3963.56
2025-02-01,100655.91,BTC-USD,3915.06
2025-02-02,97688.98,BTC-USD,3923.9
2025-02-03,101405.42,BTC-USD,3909.32
2025-02-04,97871.82,BTC-USD,3918.28
2025-02-05,96615.45,BTC-USD,3963.38
2025-02-06,96593.3,BTC-USD,3973.21
2025-02-07,96529.09,BTC-USD,3915.72
2025-02-08,96482.45,BTC-USD,3705.09
2025-02-09,96500.09,BTC-USD,3623.85
2025-02-10,97437.55,BTC-USD,3499.42
2025-02-11,95747.43,BTC-USD,3431.4
2025-02-12,97885.86,BTC-USD,3278.2
2025-02-13,96623.87,BTC-USD,3274.32
2025-02-14,97508.97,BTC-USD,3325.26
2025-02-15,97580.35,BTC-USD,3367.41
2025-02-16,96175.03,BTC-USD,3372.05
2025-02-17,95773.38,BTC-USD,3372.1
2025-02-18,95539.55,BTC-USD,3458.41
2025-02-19,96635.61,BTC-USD,3476.96
2025-02-20,98333.94,BTC-USD,3253.84
2025-02-21,96125.55,BTC-USD,3198.15
2025-02-22,96577.76,BTC-USD,3091.26
2025-02-23,96273.92,BTC-USD,2908.2
2025-02-24,91418.17,BTC-USD,2947.78
2025-02-25,88736.17,BTC-USD,3280.67
2025-02-26,84347.02,BTC-USD,3975.32
2025-02-27,84704.23,BTC-USD,4483.16
2025-02-28,84373.01,BTC-USD,4788.94
2025-03-01,86031.91,BTC-USD,4808.74
2025-03-02,94248.35,BTC-USD,4615.13
2025-03-03,86065.67,BTC-USD,4759.33
2025-03-04,87222.2,BTC-USD,4896.21
2025-03-05,90623.56,BTC-USD,4735.47
2025-03-06,89961.73,BTC-USD,4718.4
2025-03-07,86742.67,BTC-USD,4835.66
2025-03-08,86154.59,BTC-USD,4954.2
2025-03-09,80601.04,BTC-USD,5377.52
2025-03-10,78532.0,BTC-USD,5870.02
2025-03-11,82862.21,BTC-USD,6010.48
2025-03-12,83722.36,BTC-USD,6043.41
2025-03-13,81066.7,BTC-USD,6218.39
2025-03-14,83969.1,BTC-USD,6150.27
2025-03-15,84343.11,BTC-USD,6090.04
2025-03-16,82579.69,BTC-USD,6014.78
2025-03-17,84075.69,BTC-USD,5846.56
2025-03-18,82718.5,BTC-USD,5749.68
2025-03-19,86854.23,BTC-USD,5562.05
2025-03-20,84167.2,BTC-USD,5395.4
2025-03-21,84043.24,BTC-USD,5130.25
2025-03-22,83832.48,BTC-USD,4680.81
2025-03-23,86054.38,BTC-USD,4307.95
2025-03-24,87498.91,BTC-USD,3839.73
2025-03-25,87471.7,BTC-USD,3311.25
2025-03-26,86900.88,BTC-USD,3130.67
2025-03-27,87177.1,BTC-USD,3085.13
2025-03-28,84353.15,BTC-USD,3085.07
2025-03-29,82597.59,BTC-USD,3122.8
2025-03-30,82334.52,BTC-USD,3163.96
2025-03-31,82548.91,BTC-USD,3194.62
2025-04-01,85169.17,BTC-USD,2681.44
2025-04-02,82485.71,BTC-USD,2700.07
2025-04-03,83102.83,BTC-USD,2667.84
2025-04-04,83843.8,BTC-USD,2404.01
2025-04-05,83504.8,BTC-USD,2151.61
2025-04-06,78214.48,BTC-USD,2338.02
2025-04-07,79235.34,BTC-USD,2432.94
2025-04-08,76271.95,BTC-USD,2723.6
2025-04-09,82573.95,BTC-USD,2570.98
2025-04-10,79626.14,BTC-USD,2665.63
2025-04-11,83404.84,BTC-USD,2664.99
2025-04-12,85287.11,BTC-USD,2648.88
2025-04-13,83684.98,BTC-USD,2647.8
2025-04-14,84542.39,BTC-USD,2650.16
2025-04-15,83668.99,BTC-USD,2644.02
2025-04-16,84033.87,BTC-USD,2643.76
2025-04-17,84895.75,BTC-USD,2649.36
2025-04-18,84450.8,BTC-USD,2584.55
2025-04-19,85063.41,BTC-USD,2596.89
2025-04-20,85174.3,BTC-USD,2611.77
2025-04-21,87518.91,BTC-USD,2706.47
2025-04-22,93441.89,BTC-USD,3211.69
2025-04-23,93699.11,BTC-USD,3618.2
2025-04-24,93943.8,BTC-USD,3992.97
2025-04-25,94720.5,BTC-USD,4395.14
2025-04-26,94646.93,BTC-USD,4739.27
2025-04-27,93754.84,BTC-USD,5003.0
2025-04-28,94978.75,BTC-USD,5279.83
2025-04-29,94284.79,BTC-USD,5467.68
2025-04-30,94207.31,BTC-USD,5621.73
2025-05-01,96492.34,BTC-USD,5905.87
2025-05-02,96910.07,BTC-USD,6123.55
2025-05-03,95891.8,BTC-USD,6264.39
2025-05-04,94315.98,BTC-USD,6331.66
2025-05-05,94748.05,BTC-USD,6383.96
2025-05-06,96802.48,BTC-USD,6256.44
2025-05-07,97032.32,BTC-USD,6133.75
2025-05-08,103241.46,BTC-USD,6078.66
2025-05-09,102970.85,BTC-USD,6290.7
2025-05-10,104696.33,BTC-USD,6358.44
2025-05-11,104106.36,BTC-USD,6505.72
2025-05-12,102812.95,BTC-USD,6596.53
2025-05-13,104169.81,BTC-USD,6620.92
2025-05-14,103539.41,BTC-USD,6589.55
2025-05-15,103744.64,BTC-USD,6451.37
2025-05-16,103489.29,BTC-USD,6250.06
2025-05-17,103191.09,BTC-USD,6018.34
2025-05-18,106446.01,BTC-USD,5823.7
2025-05-19,105606.18,BTC-USD,5531.48
2025-05-20,106791.09,BTC-USD,5198.46
2025-05-21,109678.08,BTC-USD,5122.85
2025-05-22,111673.28,BTC-USD,5452.8
2025-05-23,107287.8,BTC-USD,5468.31
2025-05-24,107791.16,BTC-USD,5476.82
2025-05-25,109035.39,BTC-USD,5534.08
2025-05-26,109440.37,BTC-USD,5563.43
2025-05-27,108994.64,BTC-USD,5482.52
2025-05-28,107802.33,BTC-USD,5376.47
2025-05-29,105641.76,BTC-USD,5143.25
2025-05-30,103998.57,BTC-USD,4849.62
2025-05-31,104638.09,BTC-USD,4661.68
2025-06-01,105652.1,BTC-USD,4480.49
2025-06-02,105881.53,BTC-USD,4206.55
2025-06-03,105432.47,BTC-USD,3741.79
2025-06-04,104731.98,BTC-USD,3216.95
2025-06-05,101575.95,BTC-USD,2887.96
2025-06-06,104390.34,BTC-USD,2431.9
2025-06-07,105615.62,BTC-USD,2390.27
2025-06-08,105793.65,BTC-USD,2334.28
2025-06-09,110294.1,BTC-USD,2464.1
2025-06-10,110257.23,BTC-USD,2557.4
2025-06-11,108686.62,BTC-USD,2515.23
2025-06-12,105929.05,BTC-USD,2482.32
2025-06-13,106090.97,BTC-USD,2422.71
2025-06-14,105472.41,BTC-USD,2374.53
2025-06-15,105552.02,BTC-USD,2311.06
2025-06-16,106796.76,BTC-USD,2217.05
2025-06-17,104601.12,BTC-USD,2251.55
2025-06-18,104883.33,BTC-USD,2267.52
2025-06-19,104684.29,BTC-USD,2296.41
2025-06-20,103309.6,BTC-USD,2297.37
2025-06-21,102257.41,BTC-USD,2192.6
2025-06-22,100987.14,BTC-USD,2368.05
2025-06-23,105577.77,BTC-USD,2340.58
2025-06-24,106045.63,BTC-USD,2260.35
2025-06-25,107361.26,BTC-USD,2171.87
2025-06-26,106960.0,BTC-USD,2093.58
2025-06-27,107088.43,BTC-USD,2071.19
2025-06-28,107327.7,BTC-USD,2096.77
2025-06-29,108385.57,BTC-USD,2134.18
2025-06-30,107135.34,BTC-USD,2138.34
2025-07-01,105698.28,BTC-USD,2138.23
2025-07-02,108859.32,BTC-USD,2208.81
2025-07-03,109647.98,BTC-USD,2308.18
2025-07-04,108034.34,BTC-USD,2321.04
2025-07-05,108231.18,BTC-USD,2179.91
2025-07-06,109232.07,BTC-USD,2205.2
2025-07-07,108299.85,BTC-USD,2219.97
2025-07-08,108950.27,BTC-USD,2252.58
2025-07-09,111326.55,BTC-USD,2315.53
2025-07-10,115987.2,BTC-USD,2797.61
2025-07-11,117516.99,BTC-USD,3386.02
2025-07-12,117435.23,BTC-USD,3848.47
2025-07-13,119116.12,BTC-USD,4365.59
2025-07-14,119849.7,BTC-USD,4832.3
2025-07-15,117777.19,BTC-USD,5078.12
2025-07-16,118738.51,BTC-USD,5361.32
2025-07-17,119289.84,BTC-USD,5576.55
2025-07-18,118003.23,BTC-USD,5685.66
2025-07-19,117939.98,BTC-USD,5748.61
2025-07-20,117300.79,BTC-USD,5691.8
2025-07-21,117439.54,BTC-USD,5541.11
2025-07-22,119995.41,BTC-USD,5355.4
2025-07-23,118754.96,BTC-USD,5320.93
2025-07-24,118368.0,BTC-USD,5257.51
2025-07-25,117635.88,BTC-USD,5198.25
2025-07-26,117947.37,BTC-USD,5104.58
2025-07-27,119448.49,BTC-USD,5033.28
2025-07-28,117924.48,BTC-USD,4895.42
2025-07-29,117922.15,BTC-USD,4781.19
2025-07-30,117831.19,BTC-USD,4569.09
2025-07-31,115758.2,BTC-USD,4189.71
2025-08-01,113320.09,BTC-USD,4014.59
2025-08-02,112526.91,BTC-USD,3894.23
2025-08-03,114217.67,BTC-USD,3615.58
2025-08-04,115071.88,BTC-USD,3301.96
2025-08-05,114141.45,BTC-USD,3048.2
2025-08-06,115028.0,BTC-USD,2642.46
2025-08-07,117496.9,BTC-USD,2195.19
2025-08-08,116688.73,BTC-USD,1914.56
2025-08-09,116500.36,BTC-USD,1905.47
2025-08-10,119306.76,BTC-USD,1942.34
2025-08-11,118731.45,BTC-USD,1959.96
2025-08-12,120172.91,BTC-USD,2002.11
2025-08-13,123344.06,BTC-USD,2238.93
2025-08-14,118359.58,BTC-USD,2244.05
2025-08-15,117398.35,BTC-USD,2231.99
2025-08-16,117491.35,BTC-USD,2205.2
2025-08-17,117453.06,BTC-USD,2202.31
2025-08-18,116252.31,BTC-USD,2209.16
2025-08-19,112831.18,BTC-USD,2356.82
2025-08-20,114274.74,BTC-USD,2414.85
2025-08-21,112419.03,BTC-USD,2493.59
2025-08-22,116874.09,BTC-USD,2466.77
2025-08-23,115374.33,BTC-USD,2459.94
2025-08-24,113458.43,BTC-USD,2520.18
2025-08-25,110124.35,BTC-USD,2760.54
2025-08-26,111802.66,BTC-USD,2808.36
2025-08-27,111222.06,BTC-USD,2914.83
2025-08-28,112544.8,BTC-USD,2943.74
2025-08-29,108410.84,BTC-USD,3189.75
2025-08-30,108808.07,BTC-USD,3399.79
2025-08-31,108236.71,BTC-USD,3609.45
2025-09-01,109250.59,BTC-USD,3730.8
2025-09-02,111200.59,BTC-USD,3786.62
2025-09-03,111723.21,BTC-USD,3823.71
2025-09-04,110723.6,BTC-USD,3887.13
2025-09-05,110650.98,BTC-USD,3946.38
2025-09-06,110224.7,BTC-USD,3966.8
2025-09-07,111167.62,BTC-USD,3968.8
2025-09-08,112071.43,BTC-USD,3950.21
2025-09-09,111530.55,BTC-USD,3824.8
2025-09-10,113955.36,BTC-USD,3695.5
2025-09-11,115507.54,BTC-USD,3489.22
2025-09-12,116101.58,BTC-USD,2972.29
2025-09-13,115950.51,BTC-USD,2850.14
2025-09-14,115407.66,BTC-USD,2762.04
2025-09-15,115444.88,BTC-USD,2664.93
2025-09-16,116843.19,BTC-USD,2629.51
2025-09-17,116468.51,BTC-USD,2639.91
2025-09-18,117137.2,BTC-USD,2762.26
2025-09-19,115688.86,BTC-USD,2799.57
2025-09-20,115721.96,BTC-USD,2845.49
2025-09-21,115306.09,BTC-USD,2785.41
2025-09-22,112748.51,BTC-USD,2747.12
2025-09-23,112014.5,BTC-USD,2748.7
2025-09-24,113328.63,BTC-USD,2703.03
2025-09-25,109049.29,BTC-USD,2787.23
2025-09-26,109712.83,BTC-USD,2830.26
2025-09-27,109681.95,BTC-USD,2885.64
2025-09-28,112122.64,BTC-USD,2774.19
2025-09-29,114400.38,BTC-USD,2683.63
2025-09-30,114056.09,BTC-USD,2535.23
2025-10-01,118648.93,BTC-USD,2613.3
2025-10-02,120681.26,BTC-USD,2886.33
2025-10-03,122266.53,BTC-USD,3244.15
2025-10-04,122425.43,BTC-USD,3510.09
2025-10-05,123513.48,BTC-USD,3792.39
2025-10-06,124752.53,BTC-USD,4081.73
2025-10-07,121451.38,BTC-USD,4140.49
2025-10-08,123354.87,BTC-USD,4299.57
2025-10-09,121705.59,BTC-USD,4321.77
2025-10-10,113214.37,BTC-USD,4338.99
2025-10-11,110807.88,BTC-USD,4458.87
2025-10-12,115169.77,BTC-USD,4463.79
2025-10-13,115271.08,BTC-USD,4467.36
2025-10-14,113118.66,BTC-USD,4502.18
2025-10-15,110783.16,BTC-USD,4608.46
2025-10-16,108186.04,BTC-USD,4823.01
2025-10-17,106467.79,BTC-USD,5109.44
2025-10-18,107198.27,BTC-USD,5312.85
2025-10-19,108666.71,BTC-USD,5438.97
2025-10-20,110588.93,BTC-USD,5491.43
2025-10-21,108476.89,BTC-USD,5605.37
2025-10-22,107688.59,BTC-USD,5733.38
2025-10-23,110069.73,BTC-USD,5770.9
2025-10-24,111033.92,BTC-USD,5798.39
2025-10-25,111641.73,BTC-USD,5738.73
2025-10-26,114472.45,BTC-USD,5674.73
2025-10-27,114119.33,BTC-USD,5604.99
2025-10-28,112956.16,BTC-USD,5594.62
2025-10-29,110055.3,BTC-USD,5655.16
2025-10-30,108305.55,BTC-USD,5764.6
2025-10-31,109556.16,BTC-USD,5763.64
2025-11-01,110064.02,BTC-USD,5660.04
2025-11-02,110639.62,BTC-USD,5438.42
2025-11-03,106547.52,BTC-USD,5279.11
2025-11-04,101590.52,BTC-USD,5242.49
2025-11-05,103891.84,BTC-USD,4852.28
2025-11-06,101301.29,BTC-USD,4783.67
2025-11-07,103372.41,BTC-USD,4309.0
2025-11-08,102282.12,BTC-USD,3915.01
2025-11-09,104719.64,BTC-USD,3925.67
2025-11-10,105996.59,BTC-USD,3946.14
2025-11-11,102997.47,BTC-USD,3894.88
2025-11-12,101663.19,BTC-USD,3859.55
2025-11-13,99697.49,BTC-USD,4014.32
2025-11-14,94397.79,BTC-USD,4621.17
2025-11-15,95549.15,BTC-USD,5060.16
2025-11-16,94177.08,BTC-USD,5540.44
2025-11-17,92093.88,BTC-USD,6097.71
2025-11-18,92948.88,BTC-USD,6489.6
2025-11-19,91465.99,BTC-USD,6860.1
2025-11-20,86631.9,BTC-USD,7544.18
2025-11-21,85090.69,BTC-USD,8232.19
2025-11-22,84648.36,BTC-USD,8767.93
2025-11-23,86805.01,BTC-USD,9031.45
2025-11-24,88270.56,BTC-USD,9118.21
2025-11-25,87341.89,BTC-USD,9034.12
2025-11-26,90518.37,BTC-USD,8752.92
2025-11-27,91285.38,BTC-USD,8437.38
2025-11-28,90919.27,BTC-USD,8225.43
2025-11-29,90851.76,BTC-USD,8049.61
2025-11-30,90394.31,BTC-USD,7766.87
2025-12-01,86321.57,BTC-USD,7518.7
2025-12-02,91350.2,BTC-USD,6983.35
2025-12-03,93527.8,BTC-USD,6625.93
2025-12-04,92141.62,BTC-USD,6495.81
2025-12-05,89387.76,BTC-USD,6277.07
2025-12-06,89272.38,BTC-USD,6151.43
2025-12-07,90405.64,BTC-USD,5861.01
2025-12-08,90640.2,BTC-USD,5588.7
2025-12-09,92691.71,BTC-USD,5081.64
2025-12-10,92020.95,BTC-USD,4338.97
2025-12-11,92511.34,BTC-USD,3766.89
2025-12-12,90270.41,BTC-USD,3204.59
2025-12-13,90298.71,BTC-USD,2727.39
2025-12-14,88175.18,BTC-USD,2654.36
2025-12-15,86419.78,BTC-USD,2549.13
2025-12-16,87843.98,BTC-USD,2448.32
2025-12-17,86143.76,BTC-USD,2492.63
2025-12-18,85462.51,BTC-USD,2515.59
2025-12-19,88103.38,BTC-USD,2490.71
2025-12-20,88344.0,BTC-USD,2449.31
2025-12-21,88621.75,BTC-USD,2324.26
2025-12-22,88490.02,BTC-USD,2155.02
2025-12-23,87414.0,BTC-USD,2131.56
2025-12-24,87611.96,BTC-USD,2148.14
2025-12-25,87234.74,BTC-USD,2151.93
2025-12-26,87301.43,BTC-USD,2178.85
2025-12-27,87490.84,BTC-USD,2174.68
2023-02-10,256.96,MSFT,12.48
2023-02-13,264.98,MSFT,13.38
2023-02-14,265.81,MSFT,14.19
2023-02-15,263.69,MSFT,14.75
2023-02-16,256.67,MSFT,14.62
2023-02-17,252.67,MSFT,13.93
2023-02-21,247.39,MSFT,13.18
2023-02-22,246.25,MSFT,12.47
2023-02-23,249.44,MSFT,11.78
2023-02-24,244.01,MSFT,11.4
2023-02-27,244.93,MSFT,11.11
2023-02-28,244.21,MSFT,10.83
2023-03-01,241.12,MSFT,10.63
2023-03-02,245.86,MSFT,10.13
2023-03-03,249.95,MSFT,9.27
2023-03-06,251.5,MSFT,8.87
2023-03-07,248.84,MSFT,8.55
2023-03-08,248.4,MSFT,8.17
2023-03-09,247.05,MSFT,7.67
2023-03-10,243.39,MSFT,7.63
2023-03-13,248.61,MSFT,7.47
2023-03-14,255.34,MSFT,7.03
2023-03-15,259.89,MSFT,6.96
2023-03-16,270.43,MSFT,7.63
2023-03-17,273.59,MSFT,8.47
2023-03-20,266.54,MSFT,8.79
2023-03-21,268.06,MSFT,9.14
2023-03-22,266.6,MSFT,9.32
2023-03-23,271.86,MSFT,9.79
2023-03-24,274.7,MSFT,10.42
2023-03-27,270.6,MSFT,10.77
2023-03-28,269.48,MSFT,10.93
2023-03-29,274.65,MSFT,11.31
2023-03-30,278.11,MSFT,11.92
2023-03-31,282.27,MSFT,12.78
2023-04-03,281.23,MSFT,13.42
2023-04-04,281.18,MSFT,13.84
2023-04-05,278.4,MSFT,13.99
2023-04-06,285.5,MSFT,14.5
2023-04-10,283.34,MSFT,14.58
2023-04-11,276.92,MSFT,14.34
2023-04-12,277.56,MSFT,13.99
2023-04-13,283.78,MSFT,13.57
2023-04-14,280.16,MSFT,13.16
2023-04-17,282.76,MSFT,12.94
2023-04-18,282.34,MSFT,12.7
2023-04-19,282.42,MSFT,12.21
2023-04-20,280.13,MSFT,11.49
2023-04-21,279.79,MSFT,10.49
2023-04-24,275.88,MSFT,8.8
2023-04-25,269.66,MSFT,7.37
2023-04-26,289.2,MSFT,6.75
2023-04-27,298.46,MSFT,7.13
2023-04-28,300.84,MSFT,8.13
2023-05-01,299.17,MSFT,8.86
2023-05-02,299.03,MSFT,9.18
2023-05-03,298.04,MSFT,9.37
2023-05-04,299.03,MSFT,9.43
2023-05-05,304.16,MSFT,9.95
2023-05-08,302.2,MSFT,10.33
2023-05-09,300.58,MSFT,10.35
2023-05-10,305.78,MSFT,10.49
2023-05-11,303.63,MSFT,10.64
2023-05-12,302.51,MSFT,10.79
2023-05-15,302.99,MSFT,11.01
2023-05-16,305.22,MSFT,11.25
2023-05-17,308.11,MSFT,11.57
2023-05-18,312.54,MSFT,11.93
2023-05-19,312.37,MSFT,12.4
2023-05-22,315.15,MSFT,12.87
2023-05-23,309.34,MSFT,12.71
2023-05-24,307.96,MSFT,12.45
2023-05-25,319.8,MSFT,12.91
2023-05-26,326.64,MSFT,13.52
2023-05-30,325.0,MSFT,13.94
2023-05-31,322.23,MSFT,14.04
2023-06-01,326.34,MSFT,14.23
2023-06-02,329.11,MSFT,14.27
2023-06-05,329.64,MSFT,14.14
2023-06-06,327.42,MSFT,13.37
2023-06-07,317.31,MSFT,11.28
2023-06-08,319.16,MSFT,10.69
2023-06-09,320.66,MSFT,10.56
2023-06-12,325.62,MSFT,10.64
2023-06-13,328.02,MSFT,10.7
2023-06-14,331.01,MSFT,10.79
2023-06-15,341.57,MSFT,11.4
2023-06-16,335.91,MSFT,11.49
2023-06-20,331.71,MSFT,11.51
2023-06-21,327.3,MSFT,11.22
2023-06-22,333.34,MSFT,10.95
2023-06-23,328.73,MSFT,10.71
2023-06-26,322.43,MSFT,10.21
2023-06-27,328.29,MSFT,9.62
2023-06-28,329.55,MSFT,8.98
2023-06-29,328.76,MSFT,8.36
2023-06-30,334.15,MSFT,7.99
2023-07-03,331.65,MSFT,7.73
2023-07-05,331.8,MSFT,7.39
2023-07-06,334.87,MSFT,7.25
2023-07-07,330.89,MSFT,6.49
2023-07-10,325.6,MSFT,5.35
2023-07-11,326.23,MSFT,5.13
2023-07-12,330.87,MSFT,5.14
2023-07-13,336.23,MSFT,5.28
2023-07-14,338.76,MSFT,5.42
2023-07-17,339.24,MSFT,5.67
2023-07-18,352.74,MSFT,7.04
2023-07-19,348.42,MSFT,7.75
2023-07-20,340.36,MSFT,7.88
2023-07-21,337.32,MSFT,7.46
2023-07-24,338.63,MSFT,7.11
2023-07-25,344.39,MSFT,7.01
2023-07-26,331.43,MSFT,6.85
2023-07-27,324.51,MSFT,6.98
2023-07-28,332.02,MSFT,6.97
2023-07-31,329.62,MSFT,6.86
2023-08-01,330.03,MSFT,6.87
2023-08-02,321.35,MSFT,7.21
2023-08-03,320.53,MSFT,7.5
2023-08-04,321.63,MSFT,7.76
2023-08-07,323.92,MSFT,7.89
2023-08-08,319.93,MSFT,8.01
2023-08-09,316.18,MSFT,8.5
2023-08-10,316.87,MSFT,8.92
2023-08-11,314.99,MSFT,9.39
2023-08-14,317.96,MSFT,9.66
2023-08-15,315.82,MSFT,10.01
2023-08-16,315.05,MSFT,10.35
2023-08-17,311.59,MSFT,10.78
2023-08-18,311.2,MSFT,11.21
2023-08-21,316.51,MSFT,11.4
2023-08-22,317.08,MSFT,11.55
2023-08-23,321.54,MSFT,11.57
2023-08-24,314.63,MSFT,11.64
2023-08-25,317.59,MSFT,11.49
2023-08-28,318.3,MSFT,11.26
2023-08-29,322.93,MSFT,9.94
2023-08-30,323.3,MSFT,8.78
2023-08-31,322.29,MSFT,8.14
2023-09-01,323.18,MSFT,7.63
2023-09-05,327.98,MSFT,7.05
2023-09-06,327.33,MSFT,5.69
2023-09-07,324.4,MSFT,5.38
2023-09-08,328.69,MSFT,5.54
2023-09-11,332.3,MSFT,5.56
2023-09-12,326.23,MSFT,5.41
2023-09-13,330.45,MSFT,5.43
2023-09-14,333.05,MSFT,5.88
2023-09-15,324.71,MSFT,5.91
2023-09-18,323.57,MSFT,5.93
2023-09-19,323.17,MSFT,5.92
2023-09-20,315.42,MSFT,6.01
2023-09-21,314.2,MSFT,6.08
2023-09-22,311.72,MSFT,6.27
2023-09-25,312.24,MSFT,6.38
2023-09-26,306.93,MSFT,6.85
2023-09-27,307.57,MSFT,7.2
2023-09-28,308.41,MSFT,7.46
2023-09-29,310.48,MSFT,7.5
2023-10-02,316.43,MSFT,7.35
2023-10-03,308.16,MSFT,7.65
2023-10-04,313.64,MSFT,7.71
2023-10-05,314.03,MSFT,7.77
2023-10-06,321.8,MSFT,7.73
2023-10-09,324.32,MSFT,7.77
2023-10-10,322.91,MSFT,7.78
2023-10-11,326.87,MSFT,7.86
2023-10-12,325.63,MSFT,7.9
2023-10-13,322.26,MSFT,7.9
2023-10-16,327.09,MSFT,7.99
2023-10-17,326.52,MSFT,7.94
2023-10-18,324.6,MSFT,7.88
2023-10-19,325.79,MSFT,7.9
2023-10-20,321.22,MSFT,7.75
2023-10-23,323.82,MSFT,7.43
2023-10-24,325.01,MSFT,7.4
2023-10-25,334.99,MSFT,7.67
2023-10-26,322.42,MSFT,7.27
2023-10-27,324.31,MSFT,7.27
2023-10-30,331.68,MSFT,7.57
2023-10-31,332.47,MSFT,7.89
2023-11-01,340.3,MSFT,8.65
2023-11-02,342.51,MSFT,9.41
2023-11-03,346.91,MSFT,10.25
2023-11-06,350.58,MSFT,11.2
2023-11-07,354.51,MSFT,12.0
2023-11-08,357.14,MSFT,12.77
2023-11-09,354.67,MSFT,13.17
2023-11-10,363.5,MSFT,14.11
2023-11-13,360.56,MSFT,14.83
2023-11-14,364.09,MSFT,15.2
2023-11-15,364.24,MSFT,15.64
2023-11-16,370.64,MSFT,16.31
2023-11-17,364.42,MSFT,16.72
2023-11-20,371.9,MSFT,17.5
2023-11-21,367.59,MSFT,17.82
2023-11-22,372.3,MSFT,18.39
2023-11-24,371.89,MSFT,18.75
